Unnamed: 0,SMILES,QED,DBPP_SCORE,MolSkill,HADES,HADES_scs
1826,CCCCCCCCCCOC(=O)N(C)SN(C)C(=O)O\N=C\C(C)(C)SC,0.1102653197658218,0.4955639760377773,14.201162,0.3035678171621468,0.2934456333552237
1827,CC1=NC2=C(C=C(Cl)C(Cl)=C2)S(=O)(=O)N1,0.7821858596779673,0.8074851326058525,4.8273225,0.9220861337550658,0.6505892301016226
1828,C1COC2CCC3=C(CC2N1)C=CC=C3,0.6902073750620095,0.6369718210849847,3.8947506,0.2316765196595393,0.2261649284645908
1829,NC1=NC=NC2=C1C=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.5275658981283201,0.9997144348157592,-2.9261732,0.836321392809858,0.729402710680641
1830,C(C1=NCCN1)C1=C2C=CC=CC2=CC=C1,0.808264511684447,0.9996160275477772,1.8525447,0.62883503246694,0.21955117412573905
1831,CCN1C[C@]2(C)CCC[C@]34C1[C@H](C[C@H]23)[C@@]12CC[C@@H]([C@H](O)[C@@H]41)C(=C)[C@H]2O,0.7197229311785911,0.0031836510804922,16.732643,0.6851988577099405,0.1996669603563827
1832,CC(C)P(=O)(OC1=CC=C(C=C1)[N+]([O-])=O)C(C)C,0.4595594499283062,0.9971940271231752,7.1188407,0.2672720664457041,0.5926662934411846
1833,CCCCN=C=O,0.2959704172874836,0.9989915907354114,22.38457,0.0310041792424271,0.14387475399170413
1834,C[C@@H](O)[C@@H]1OC[C@@H](O)\C(C)=C/C(=O)OC[C@]23CCC(C)=C[C@H]2O[C@@H]2C[C@@H](OC(=O)\C=C/C=C\1)[C@@]3(C)[C@]21CO1,0.298564451057549,0.8546936154871545,6.6557736,0.952342358053707,0.5874278726835009
1835,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CCCNC1=O,0.4805386916367578,0.9958089929839656,-10.15747,0.8300171197887963,0.26440733155728646
1836,OS(=O)(=O)SCC(=N)NCCCC1CCCCC1,0.2205140457964223,0.0172137663197904,11.875581,0.100244130638715,0.27387571918796016
1837,CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)(=O)N(C(C)C)C(C)C,0.5405776248982918,0.2377686585501724,14.485763,0.2353857496900306,0.4483875015583526
1838,CCP(=S)(OC(C)C)OC1=CC=C(C=C1)[N+]([O-])=O,0.4534281172888631,0.9984136485501096,11.214976,0.219127542202062,0.3346206494981352
1839,NC1=NC=NC2=C1C(=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C#N,0.5214604034185154,0.9950357713451148,-11.06535,0.4012681021478945,0.16388639748694364
1840,CSC1=NC(=CN=N1)C1=CC=C(Cl)C(Cl)=C1,0.7832843291473575,0.1085829651581752,-5.166195,0.0526758413180307,0.1971815906070004
1841,CCCCSCCSP(=S)(OCC)OCC,0.4103047695412762,0.9986320844429718,14.527476,0.4396341334978003,0.3197645323271625
1842,C[C@H]1O[C@H](C[C@H](OC=O)[C@@H]1OC=O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1OC=O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1OC=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@H]([C@H](C[C@]32O)OC=O)C2=CC(=O)OC2)C1,0.0955385485289262,0.9656615759821996,25.84815,0.9680769723313172,0.42925465210301106
1843,FC(F)(F)S(=O)(=O)NC1=CC=C(Cl)C=C1,0.8873408721223808,0.9992224781881424,9.200604,0.1932144478937056,0.5099046571099339
1844,CCC\C(=C/CC)C1(CC)C(=O)NC(=O)NC1=O,0.5792077054355023,0.1688946808806581,16.256546,0.908769253223486,0.7191425216505366
1845,CN(C)C(=O)O\N=C(/C)Cl,0.3326909174274965,0.9979725781977752,10.635237,0.6672375250815415,0.5418114235449141
1846,N[C@@H](COC(=O)C=[N+]=[N-])C(O)=O,0.2252158654038983,0.9901677231034076,9.813714,0.3714131590364338,0.3138168326706784
1847,COC1=CC2=C(C(OC)=C1OC)C1=CC=C(SC)C(=O)C=C1[C@@H](N)CC2,0.8284462073659381,0.051376786421419,-4.7245355,0.2059941368129599,0.6337874783479277
1848,CN1C(=O)N(C2=C1C=CN=C2)C1=NC=CN=C1,0.6073531628786674,0.9868721400404272,-5.9073844,0.3200300679793762,0.3584531330601375
1849,ClCCN(N=O)C(=O)NCCSSCCNC(=O)N(CCCl)N=O,0.1545628362859733,0.9976851378721372,30.15259,0.1533997193841386,0.4316195710047621
1850,CC1(C)OC(=S)NC2=C1C=CC=C2,0.6399405043694533,0.1974712810988556,7.8536344,0.040310269030823,0.1977328293748406
1851,COP(=S)(OC)O\C(=C\Cl)C1=C(Cl)C=C(Br)C=C1,0.5105411477364162,0.4304122451605421,16.465586,0.2565032601396659,0.2849634066888244
1852,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,0.5199919050350968,0.9998870794085616,28.741291,0.9994425028644818,0.8824717731184553
1853,CCCSCCSP(=S)(OCC)OCC,0.4423367238372749,0.9984807274602114,14.5511465,0.5313525475170197,0.398174706996127
1854,FC1=CC=C(C=C1)C(CC1=CNC=N1)C1=CC=CC=C1,0.7613593175258406,0.4876125179290757,10.140522,0.2200605347690765,0.30382054053923063
1855,COC(=O)\C=C(/C)OP(=O)(OC)OC,0.3046237864758452,0.995613276718974,17.796646,0.4515020039464108,0.34752669524348495
1856,C1CCN(CC1)C1=NC2=C(C=CC=C2)C2=C(N1)C=CC=C2,0.7791298353219266,0.8799386590060033,-1.9260176,0.7950840351174503,0.2817835817737032
1857,CCC1(C)C(O)C(C)(C)C1N(C)C,0.7080208321173697,0.74791262638685,6.397219,0.0430651823553723,0.27497431264475286
1858,BrC1=CC2=C(OC(=S)NC2=O)C=C1,0.7385854941246596,0.5919288147777619,15.501811,0.1805021148092215,0.3115694501996053
1859,C[C@H]1O[C@H](C[C@H](OC=O)[C@@H]1OC=O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1OC=O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1OC=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](OC=O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,0.0955385485289262,0.9556862634310556,29.500181,0.9648113681962828,0.527968117921157
1860,CS\C(C)=N\OC(=O)N(C)S(=O)SC(C)(C)C,0.2635292271184257,0.7756623081233154,16.196192,0.2985524702199242,0.591864545242848
1861,COP(=S)(OC1=CC(Cl)=CC(Cl)=C1Cl)C1=CC=CC=C1,0.538994576767836,0.4634562913094713,13.286496,0.6938455091509018,0.3947484034493212
1862,CSC1=C(N=C(N)N=C1Cl)N1CCN(C)CC1,0.6451992354629306,0.3921773510002871,-0.9904681,0.6821937303574384,0.3529982544290794
1863,FC(F)(F)C(C1=CSC(=N1)N1CCNCC1)C1=CC=CC=C1,0.9379183660502513,0.0081478586551422,2.620088,0.1187804396597526,0.2708740651915376
1864,CN1C=NC2=C1C(=O)N(CC=C)C(=O)N2C,0.6480249437652391,0.9924872117309916,15.0733,0.1197750773348747,0.13560659731244334
1865,CN(C)CCCC1C2=C(CSC3=C1C=CC=C3)C=CC=C2,0.7997448061601015,0.994773197279996,11.060954,0.9774238849898051,0.8913963081514152
1866,CCOP(=S)(CC)OC1=CC(Cl)=C(Cl)C=C1Cl,0.5313527974205619,0.9483465880401272,8.128642,0.5694958279825343,0.31752838834662334
1867,CC(C)CC1CC(=O)N2CCSC2=N1,0.6981268278809454,0.0508916765486989,15.119344,0.0282002147174002,0.10018967819312388
1868,FC1=C(C#N)C(F)=C(C=C1)C#N,0.5854820982519157,0.9933580116179134,5.841798,0.0457287026626485,0.11351920131369934
1869,CN1CCN(CC1)C(=O)C(C)(C)CC(C)(C)C,0.7387169426419141,0.9698001347987352,-2.4294362,0.0704132110008759,0.2548363134697754
1870,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C/C=C1\C[C@@H](O)C[C@H](O)C1=C,0.5277905059697586,0.999878445735087,25.369919,0.999413895276582,0.8806216026773892
1871,CN(C1=C(Br)C=C(Br)C=C1)C1=C(C=C(C=C1C(F)(F)F)[N+]([O-])=O)[N+]([O-])=O,0.3913596732523171,0.2737317653744266,7.838676,0.0644069850602932,0.29028059476843565
1872,COC1=C(Cl)N=C(N=C1Cl)N1CCN(C)CC1,0.767023745521236,0.9973075185203992,15.748149,0.3230686415803023,0.35492821846684525
1873,C=CC(=O)OCC1CO1,0.3075056003779097,0.6123968006917249,12.4211855,0.0216523843059956,0.2775163150521819
1874,CNC(=O)O\N=C\C(C)(C)SC,0.4163045753759543,0.9979802726318636,8.093322,0.4844143517956941,0.6624153500717734
1875,CO[C@@H]1[C@@H](C)[C@@]2(O[C@]1(C)[C@H]1CC[C@H](O1)[C@H]1CC[C@@H](O1)[C@H]1O[C@](C)(O)[C@H](C)C[C@@H]1C)O[C@H](C[C@@H]1O[C@](O)([C@@H](C)C(O)=O)[C@@H](C)[C@H](OC)[C@@]1(C)O[C@H]1CC[C@H](OC)[C@@H](C)O1)C[C@@H](OC)[C@H]2C,0.2072713664289641,0.8879804440811275,33.299232,0.975295067201131,0.7144038521258294
1876,BrC1=CC=C(C=C1C#N)C#N,0.6539989414814148,0.9978651976705182,15.998202,0.0270311123396267,0.10058799689861402
1877,OC(CCl)COCC=C,0.356839682042043,0.9175266584722296,0.6557659,0.023857078126854,0.18156627383295826
1878,C[C@H]1O[C@H](C[C@H](OC=O)[C@@H]1OC=O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1OC=O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1OC=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,0.1069009123756458,0.973520479531966,22.917347,0.9642869954028034,0.38845373789772286
1879,CC(C)C1(CC=C(C)C)C(=O)NC(=O)NC1=O,0.5753708556988948,0.895873591398707,10.660892,0.9054956192019716,0.779286825603837
1880,CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,0.3981922747983305,0.9960030792999508,22.482437,0.2379459066647995,0.4128531870384565
1881,CCOC(=O)N1CCC=C(C1)\C=N\OC,0.5246570481799995,0.0024638239471027,-1.8349473,0.0259119972746524,0.20830616185477718
1882,CC(C)(O)\C=C\C(=O)C(C)(O)[C@H]1[C@H](O)C[C@@]2(C)C3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,0.333616025700336,0.5987347320000305,15.813453,0.9862823761833276,0.7709043761491812
1883,NC1=CC=C(Br)C=C1,0.5949453623603693,0.9991365191255968,14.950389,0.0237038806604755,0.35273180359253037
1884,CCP(=S)(OC)OC1=C(Cl)C=C(Br)C(Cl)=C1,0.5465909083417435,0.3659180227131927,8.240454,0.3212156069976783,0.2322508052586744
1885,C[C@@H]1C[C@H]2OC(=O)C(=C)[C@H]2[C@H](O)[C@@]2(C)[C@H]1C=CC2=O,0.5268622725609776,0.7956822826416629,21.161991,0.0224657077977794,0.334184349803722
1886,CC(N)C(C)C1=CC=C(I)C=C1,0.8250836523531413,0.9970283365065707,2.3889012,0.0170972742079625,0.23577377304975505
1887,CO[C@@H]1[C@@H](C)[C@]2(O[C@]1(C)[C@H]1CC[C@H](O1)[C@H]1CC[C@@H](O1)[C@H]1O[C@](C)(O)[C@H](C)[C@@H](OC)[C@@H]1C)O[C@H](C[C@@H]1O[C@](O)([C@@H](C)C(O)=O)[C@@H](C)[C@H](O[C@@H]3CC[C@H](OC)[C@@H](C)O3)[C@@]1(C)OC)C[C@@H](OC)[C@H]2C,0.2048655821155013,0.9163714705670822,32.770824,0.9759616875289704,0.6998727539196551
1888,CC(C)C1=CN=C(N1C)[N+]([O-])=O,0.4969066155900573,0.9844058974664704,13.309015,0.5252698846065756,0.35175846969518415
1889,CC(=C)C(=O)OCC=C,0.3233648772289356,0.9983746605050996,7.500773,0.0343877666083496,0.21137234676181788
1890,C\C(Cl)=N\OC(N)=O,0.3269006161078212,0.9983911855123718,17.17909,0.680318433858549,0.7740939865432223
1891,FC1=C(C=C(C=C1)C#N)C#N,0.5572687655627402,0.996229943631426,7.365581,0.0537559712880662,0.08893936981908539
1892,CC1=C[C@H]2O[C@@H]3[C@H](O)C[C@@](C)([C@]33CO3)[C@@]2(CO)[C@H](O)C1=O,0.5458309652959041,0.6131734323587206,22.587944,0.1500265340536179,0.18131199203775655
1893,COP(=S)(OC1=CC(Cl)=C(Br)C=C1Cl)C1=CC=CC=C1,0.4941703576020949,0.6488992692354831,9.929775,0.5250807367286284,0.4759902810148867
1894,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H]([C@H](C[C@]54O)OC=O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,0.1287884077334098,0.9996690873632506,11.086133,0.9796650410882596,0.600286471268573
1895,CC(C)(O)\C=C\C(=O)C(C)(O)C1C(O)C[C@@]2(C)[C@@H]3CC=C4C(C=C(O)C(=O)C4(C)C)[C@@]3(C)C(=O)C[C@]12C,0.3327264692709726,0.916505085788025,22.622892,0.9853927334218032,0.8248170936676636
1896,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,0.4861761357373345,0.9981637585505032,-3.6169915,0.8865680344293532,0.8550320777624968
1897,CC1=CC=C(NS(=O)(=O)N=[N+]=[N-])C=C1,0.4705848827520491,0.8684344751909281,14.078636,0.1510523670316597,0.40890957318083243
1898,COC1CCC(OC2C[C@H](O[C@H]2[C@]2(C)C[C@@H](C)[C@]3(O2)O[C@H](C[C@@H]2O[C@](O)([C@@H](O)C(O)=O)[C@@H](C)[C@H](OC)[C@@H]2C)C[C@@H](OC)[C@H]3C)[C@H]2CC[C@@H](O2)[C@H]2O[C@](C)(O)[C@H](C)C[C@@H]2C)OC1C,0.2127428820091667,0.9757684849395544,32.855736,0.9793965381600006,0.5838890139747118
1899,CCOP(=S)(CC)OC1=C(Cl)C=C(Br)C(Cl)=C1,0.4981226932437592,0.8184160008012331,4.495499,0.4217745557728296,0.348166714896088
1900,CNC(=O)\C=C(/C)OP(=O)(OC)OC,0.428135871435528,0.7216340682327993,9.471723,0.5416311636723857,0.48090815926881836
1901,CCN1N=C(C)C=C1OC(=O)N(C)C,0.7169536945984104,0.0268738138529301,-4.9072433,0.0640968042849535,0.21895489747907693
1902,COP(=S)(OC1=C(Cl)C=CC(Cl)=C1Cl)C1=CC=CC=C1,0.538994576767836,0.4435914195747442,13.6212435,0.2391355325807986,0.421284171443488
1903,CS\C(C)=N\OC(=O)N(C)S(=O)OCC1COC(C)(C)O1,0.3242702108110813,0.0041985960156175,17.258018,0.2363200121705181,0.48816384008984537
1904,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0.5346401235008617,0.998440468337782,32.35961,0.5076956422712925,0.4685880847419396
1905,CC(C)C(CCN1CCC(C)CC1)(C#N)C1=CC=CS1,0.808691248769113,0.8098470856537141,11.401938,0.0110530962823789,0.09089950665371292
1906,CSC1=C(OC2CCN(C)CC2)N=C(N=C1Cl)N1CCOCC1,0.6034630633772071,0.003198091755977,-2.2841127,0.2201683920457617,0.46320928222171975
1907,COP(=S)(OC)SCCNC(C)=O,0.5637753371748159,0.9872253974326648,19.384424,0.3011551338143188,0.43839542046616453
1908,CO[C@@H]1[C@@H](C)[C@@]2(O[C@]1(C)[C@H]1CC[C@H](O1)[C@H]1CC[C@@H](O1)[C@H]1O[C@](C)(O)[C@H](C)[C@H](O)[C@@H]1C)O[C@H](C[C@@H]1O[C@](O)([C@@H](C)C(O)=O)[C@@H](C)[C@H](OC)[C@@]1(C)O[C@H]1CC[C@H](OC)[C@@H](C)O1)C[C@@H](OC)[C@H]2C,0.1996101350852559,0.9551978354075176,30.976433,0.9760183552551648,0.7148971608588109
1909,CCOP(=S)(OCC)SCC(=O)N(C)C,0.6630716458831475,0.9946702769839572,-3.2877698,0.6216606459150719,0.44420932076112285
1910,CCCC1CC(=O)N2CCSC2=N1,0.673145038954285,0.0554056013848125,18.702608,0.1196556320928066,0.09439333196768251
1911,IC1=CC=C(C=C1)C1C(=O)C2=C(C=CC=C2)C1=O,0.5844128287420326,0.9986857532974418,15.423564,0.6454496830634179,0.6328284541321143
1912,CCOP(=S)(OCC)OC1=CC=C(C=C1)S(N)(=O)=O,0.7716353539879117,0.2319846914342152,14.727544,0.7937032752356125,0.4454107489426158
1913,COC1=CC2=C(C=C1)[C@H]1OCCN[C@@H]1CCC2,0.8051015934790575,0.0043172958216106,12.301828,0.1843515249808123,0.21910871050668476
1914,CN1CCN(CCN2C3=C(C=CC=C3)C(=NNC3=NCCS3)C3=C2C=CC=C3)CC1,0.5206182686393943,0.6288448185883627,15.250628,0.0540678085638301,0.09301379305070501
1915,CCSC1=CC=C(OP(=S)(OC(C)C)OC(C)C)N=N1,0.5242908114661249,0.0063710899527667,-3.76202,0.0876623847013883,0.37857801863134316
1916,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](CC[C@]34C)OC=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,0.5744014169286669,0.816409848918955,-2.8068547,0.9640536231796376,0.2581775907134142
1917,CC\C(=C/C)C1(C(C)C)C(=O)NC(=O)NC1=O,0.5753708556988948,0.724640771721951,10.772622,0.8353543894648193,0.8172467513430017
1918,CN(C)C1=CC=C(SC#N)C=C1,0.5134433008316281,0.93810210058121,3.836937,0.0138352080627737,0.09008798578196978
1919,CN1CC[C@@]23[C@H]4OC5=C2C(C[C@@H]1[C@@H]3CC[C@H]4N=[N+]=[N-])=CC=C5O,0.4915898916534215,0.2390755055401889,6.6402164,0.5162985352638851,0.18148208569410604
1920,COC1=C(OC)C=C2C(CC(C)=NN=C2C2=CC=C(N)C=C2)=C1,0.885938652138077,0.0170060592662123,12.264787,0.1529154548216821,0.3315576708715067
1921,CCOP(=S)(OC1=CC=C(SC)C=C1)C1=CC=CC=C1,0.5764969946609481,0.2677544397728439,5.9647317,0.3430156277794531,0.38971806346919624
1922,CC1CCC2(CC1)NC(=O)N(CO)C2=O,0.6194220731285833,0.0535038986642556,20.45415,0.1774611547275743,0.5377155477734299
1923,CO[C@H]1[C@@H](OC=O)[C@@H](C)O[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H]([C@H](C[C@]43O)OC=O)C3=CC(=O)OC3)C2)[C@@H]1OC=O,0.1626901240793631,0.779937173407636,12.80484,0.971609882399596,0.23554217302168726
1924,CCC1=CC(C)(C)N(C)C(C)(C)C1,0.5614134201537594,0.3257135981941908,15.272752,0.2174614710626559,0.25266372629235223
1925,CC(C)C(\Cl)=N/OC(=O)CCl,0.3006945321838219,0.9867759588897542,15.921512,0.6278988329280866,0.5030879080106824
1926,COP(=S)(OC1=C(Cl)C=C(Cl)C=C1Cl)C1=CC=CC=C1,0.6825936347084556,0.6490902325760058,9.686797,0.7655608534909238,0.47419656154544587
1927,CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C,0.8488884472652751,0.9993019224213024,0.88413894,0.7422435948364137,0.38545741064714656
1928,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0.7067836690245719,0.9997914114164518,15.185983,0.9997306565074142,0.8678443395634314
1929,CC1=CC=C(C=C1)N1CN(CP(=S)(C1)C1=CC=CC=C1)C1=CC=C(C)C=C1,0.5581017184753525,0.7734569227980284,12.27744,0.233451338103186,0.4861262923417751
1930,CCOP(=S)(OCC)SCC(N)=O,0.6865443605068764,0.994100488915048,6.098449,0.5515707000388931,0.380522753962598
1931,CN(C)CC\C=C1/C2=C(COC3=C1C=CC=C3)C=CC=C2,0.8428637069733037,0.999785454116927,11.424994,0.9842329727987488,0.8976450258564859
1932,CC(C)OP(=O)(OC(C)C)OC1=CC=C(C=C1)[N+]([O-])=O,0.4305484587509252,0.9984175289724644,4.935082,0.7813807552102113,0.6411917698333276
1933,CO[C@H]1[C@@H](O)[C@@H](C)OC(O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H]([C@@H](O)C[C@]43O)C3=CC(=O)OC3)C2)[C@@H]1O,0.3065157262500034,0.999504866990514,-12.53847,0.99033048254902,0.7089347575339289
1934,CC(C)C1=CC2=C(NC3=C(C=C(F)C=C3)N=C2N2CCN(C)CC2)S1,0.8199730468524855,0.3921683420569604,8.902234,0.4657171309787224,0.2605052120290796
1935,CSC1=CC2=C(SC3=C(CC2N2CCN(C)CC2)C=CC=C3)C=C1,0.7353683668937369,0.883388895661852,5.288507,0.9587067235608008,0.8771860527958019
1936,CC(=O)O[C@@H]1C[C@@]2(C)C3CC=C4[C@@H](C=C(OC(C)=O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1C(C)(O)C(=O)\C=C\C(C)(C)OC(C)=O,0.1784674421482227,0.868671526537297,16.304127,0.9803021046781788,0.8995776549854627
1937,CCCCCN(CCCCC)C(=N)NC(N)=N,0.2978810691040672,0.9076519919451512,18.785686,0.5597253936236556,0.5647990915417012
1938,NC(=S)N\N=C\C1=CC=CN=C1,0.3888165831685101,0.8333570149480196,17.367872,0.0513717412686439,0.3156829795819883
1939,CCN(CC)CCNC1=NC(=NC(Cl)=C1SC)N(C)C,0.5872584790965983,0.1951338856321291,-6.9427004,0.346781225751851,0.3214405576261134
1940,CCNC(=S)NCC(COCC)N1CCOCC1,0.6477253272136646,0.0012063097051636,6.6445775,0.2467313914520308,0.26194826063910626
1941,O=C1CC(N=C2SCCN12)C1=CC=CC=C1,0.7421658599555485,0.989170201480608,17.156097,0.8753093265780922,0.10068206095157037
1942,CC\C=C(/C)C1(CC)C(=O)NC(=O)NC1=O,0.5565734109876053,0.7427258034952189,10.276105,0.9291898820495408,0.792907855706267
1943,CNC1=C(C#N)C(NC)=C(C#N)C(Cl)=C1C#N,0.8312559682995814,0.9990051568387268,-7.8118873,0.042393511309554,0.10785529355627725
1944,CN[C@H]1CCC2=C(C(OC)=C(OC)C(OC)=C2)C2=CC=C(OC)C(=O)C=C12,0.8717462743954658,0.9990689853453396,2.3018827,0.6833015707468627,0.6626788736289967
1945,COP(=O)(OC)OC1=CC(C)=C(SC)C=C1,0.5999655513818701,0.9989594900952588,11.345266,0.3603651570107929,0.18656743305518472
1946,CC(=O)N[C@@H](CCC(=O)C=[N+]=[N-])C(O)=O,0.3414570565290707,0.9985688459833494,-0.62762666,0.0798441734655527,0.4508670864581322
1947,OCN1C(=O)CN(\N=C\C=C\C2=CC=C(O2)[N+]([O-])=O)C1=O,0.3618831949042197,0.0066081571478091,4.141395,0.7932419617692937,0.4532856793534587
1948,CCOP(=S)(OCC)OC1=NN=C(OCC=C)C=C1,0.513162864936239,0.0607523658281904,6.994265,0.0172427303520068,0.11815919682067921
1949,CO[C@H]1[C@@H](O)[C@@H](C)O[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H]([C@H](C[C@]43O)OC=O)C3=CC(=O)OC3)C2)[C@@H]1O,0.244188149918322,0.9936641603552132,-5.668379,0.9787556728832356,0.21509900338511737
1950,CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,0.5565734109876053,0.915487391536528,12.393231,0.920290006064536,0.7866843431474064
1951,C\C(SCCC#N)=N/OC(=O)NC(=O)CCl,0.2070079423098116,0.004262603139307,28.006918,0.1010453465676472,0.13072858150994343
1952,O=C1C=CC=C2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,0.6953182776542723,0.4832657982907068,15.885882,0.8752021163972435,0.20210503589425538
1953,NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,0.4081893154195286,0.9968014582958846,11.749818,0.8019375231553779,0.4830726297655742
1954,CN(C1=C(Cl)C=C(F)C=C1F)C1=C(C=C(C=C1C(F)(F)F)[N+]([O-])=O)[N+]([O-])=O,0.3906159377979133,0.4107396093046352,5.6919684,0.2183778255849917,0.3205795266006465
1955,CO\N=C\C1=CCCN(C1)C(=O)OC1=CC(OC)=C(OC)C=C1,0.6155654824499401,0.0005483611625426,5.5505185,0.0797040865008503,0.19306341163770752
1956,CC1(C)[C@H]2CC[C@]1(CN1CCCCC1)[C@@H](O)C2,0.7979102394306923,0.1465056855368972,16.78201,0.0381424009770646,0.24937464662062836
1957,COC1=CC2=C(OC3=C(C=CC=C3)C=C2N2CCN(C)CC2)C=C1,0.8441048170795714,0.0400334617715005,-3.229641,0.7749171319529542,0.7548972100124147
1958,CCOP(=S)(OCC)O\C(=C/Cl)C1=CC(Cl)=CC=C1Cl,0.4415209724307581,0.6013886364735814,12.644682,0.7267180679036368,0.5380364085422712
1959,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@H](O[C@H]1N1C=NC2=C1N=CN=C2N)C(=O)NC1CC1,0.6185157939761011,0.1172644658822891,2.9375887,0.8954079327249226,0.5541886950946104
1960,CN1CCN(CC1)C1CC2=C(SC3=C1C=CC=C3)C=CC=C2,0.7931492910047605,0.9835649026886416,4.9393225,0.9724269039210944,0.8438985257419427
1961,CC1CCC2(CC1)N(C(C)=O)C(=O)NC2=O,0.6248989401308559,0.1716106135159468,15.923156,0.6267475402882106,0.5750621055831895
1962,CC(N)CC1=CC2=C(OCO2)C=C1,0.7439354449633745,0.9973524125975954,9.50261,0.053959153258438,0.30571059489586505
1963,COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O,0.6141947029028372,0.7842505136067695,16.00602,0.1720669138510853,0.49107581577707454
1964,CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C(C)C,0.4534281172888631,0.9983896637000156,-4.2887006,0.0971182921235019,0.4204634189852465
1965,CCC1CCC(C)N(CC)C1,0.5920204002060059,0.6465466828092056,9.107393,0.0275885107739334,0.1660577122159892
1966,CC1=CN(CCO)C(=N1)[N+]([O-])=O,0.5158680082581498,0.8463935694167174,10.312289,0.6463446481224505,0.43212767756030185
1967,CCOP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N(C)C,0.7099236459998985,0.4116093811287828,16.796535,0.255836280654192,0.5263865506959338
1968,CC1=C(OP2(=O)OCC3=CC=CC=C3O2)C=CC=C1,0.7747820259557914,0.033679433495601,12.769797,0.1622249901609155,0.33216323325941505
1969,CC1CC2=C(C=C3OCOC3=C2)C(=NN1C(C)=O)C1=CC=C(NC=O)C=C1,0.8478973708512917,0.0017998002833238,0.051117778,0.0852327723216301,0.08571567690573148
1970,CC[C@@H]([C@H]1CC[C@H](C)[C@@H](O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]1O[C@@]2(O[C@@]3(CC[C@](C)(O3)[C@H]3CC[C@](O)(CC)[C@H](C)O3)[C@H](O)C=C2)[C@H](C)C[C@@H]1C)C(O)=O,0.1685426951538734,0.9922436040458176,17.670092,0.9863781751595948,0.841008985220993
1971,CCOP(=S)(OCC)OC1=NN=C(OC2CCCCC2)C=C1,0.6622326507820416,0.008050499450605,10.138899,0.053087298647671,0.3048792194441523
1972,CNC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,0.4301513724945986,0.9970895826914916,2.566061,0.51092576632182,0.30985123630796413
