Unnamed: 0,SMILES,QED,DBPP_SCORE,MolSkill,HADES,HADES_scs
112,OCCCN1CCC(COCc2ccc(Cl)cc2)CC1,0.839758274269037,0.1573856629739146,-8.161887,0.7103287014906076,0.6228352947427964
113,OCCCOCCCN1CCC(Cc2ccccc2)CC1,0.7101610531085426,0.7030657603283039,4.1431265,0.5524489223255858,0.5767374108457064
114,CN(C)CCCc1ccc(O)c(Cl)c1,0.8311943561842677,0.0631669132404864,8.065969,0.0832472100174451,0.6723525652926796
115,O=C(O)C1CCN(c2ncccn2)CC1,0.7757490522058401,0.9222506253742194,4.433921,0.3336261211704277,0.3108894399764469
116,CCOc1ccc(CN2CCCN(C)CC2)cc1,0.8123838960073937,0.6316149639777651,-7.645895,0.3716544206771112,0.5937810756330354
117,O=C(COc1ccc(Cl)cc1Cl)OCCOCCCCO,0.5252983859927761,0.9978497610569224,9.465095,0.2916769112208612,0.5108431814725979
118,O=c1c2ccccc2c(-c2ccccc2)nn1CCCO,0.7983339695381485,0.0335639871289814,-1.7778467,0.3727201400273769,0.1965530936763381
119,COc1ccccc1NC(=O)c1cccnc1,0.8767840859051041,0.4679300881523368,-5.1892676,0.1173226420960121,0.1396597320481385
120,COC(=O)c1ccc(OC(=O)c2ccco2)cc1,0.6136326260179397,0.6365900380403398,-2.8572907,0.1658439764667023,0.5231056152660691
121,Clc1cnccn1,0.5054176926987127,0.9987664929874444,8.855901,0.0595924832490557,0.36842037352561086
122,CCCc1cccc(C(=O)OO)c1,0.5729353016293555,0.1551780600056409,10.636574,0.0075082522299517,0.41884904214164165
123,COc1ccc(C=CC(=O)NCCCO)cc1OC,0.5742864319722469,0.9951984196351976,15.324805,0.6969877803644678,0.6686854718337317
124,CCC(=O)OCc1ccc(OC)cc1,0.6887701701392165,0.9992902701545034,4.192906,0.0107034879949368,0.2971247183603348
125,COc1ccc(OCC(=O)NCCCCCCCCO)cc1,0.5822355792691817,0.0674636451300703,9.30952,0.3734202388015143,0.3765685920076743
126,O=C(NCc1ccccc1)N1CCN(CCO)CC1,0.8318208537286413,0.3835681930033247,-13.750882,0.1136247470916325,0.3217326552741403
127,O=C(CN1CCN(CCO)CC1)Nc1ccccc1,0.7985995660489126,0.4923979484096933,0.739931,0.1665940253679656,0.3254677636314668
128,O=C(Nc1ccc([N+](=O)[O-])cc1O)c1ccccc1O,0.4511018656950384,0.8064556779223663,3.486772,0.711543239866404,0.5628322578243795
129,Cc1ccc2nc(-c3ccc(O)cc3)[nH]c2c1,0.6662278507297481,0.9948035406032688,4.4384584,0.198280352306999,0.14847873179776996
130,O=C(NCCCO)c1ccccc1Oc1ccccc1,0.793893313597964,0.6925375789231718,6.8355203,0.49423468667749,0.4233698140127822
131,CC(C)(C)NS(=O)(=O)c1cc(C(=O)O)ccc1Cl,0.893261447702293,0.1951500440554476,9.490663,0.9189394164351056,0.6400072021981722
132,O=C(Nc1ccc(CCCCO)cc1)c1cccc(Cl)c1,0.7949923471198087,0.0118604720662509,7.800607,0.2373140892021704,0.5184727636282181
133,Cc1[nH]c2ccccc2c(=O)c1-c1ccccc1,0.6875747313655324,0.9744398496067548,-1.2044351,0.5124413391042797,0.21897297687688527
134,O=C(O)c1ccc(OCCCCCCO)c([N+](=O)[O-])c1,0.4082499991653109,0.2047324972358483,12.549282,0.7506681155623746,0.37333618173904304
135,O=C(CCCO)Nc1ccc(N2CCCCC2)cc1,0.8563622621531292,0.0449569294949029,10.466542,0.634366263861086,0.5166513593474138
136,CN(C)CCC(=O)c1ccc(CCCCO)cc1,0.566605562401305,0.4226684802705275,17.328709,0.8850310893337158,0.7656401697561532
